AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
48060,"Watertown-Fort Drum, NY",4,NY,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,440,3.4,11.367,0.34,,,37.17,77310,1.6,18.45,24.5,35.55,47.06,58.7,38370,50950,73940,97880,122090,,
48060,"Watertown-Fort Drum, NY",4,NY,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,100,8.7,2.652,0.56,,,24.73,51450,2.8,14.89,18.45,22.96,29.45,36.47,30980,38370,47760,61260,75870,,
48060,"Watertown-Fort Drum, NY",4,NY,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,10.8,1.76,0.8,,,40.79,84830,3.5,25.98,31.89,37.17,48.89,59.63,54040,66340,77320,101680,124030,,
48060,"Watertown-Fort Drum, NY",4,NY,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,60,8.3,1.515,0.15,,,51.39,106900,2.8,28.05,38.68,50.93,62.28,71.93,58350,80450,105930,129540,149600,,
48060,"Watertown-Fort Drum, NY",4,NY,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,100,3.7,2.658,0.94,,,40.07,83340,0.9,30.41,34.48,39.42,45.78,52.93,63250,71720,81990,95220,110090,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1580,2.1,22.876,0.68,,,39.44,82030,0.9,21.88,28.24,37.46,48.16,61.77,45500,58740,77920,100170,128480,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,240,9.4,3.455,1.01,,,41.73,86790,1.9,27.38,31.94,38.74,46.75,56.92,56950,66430,80590,97230,118400,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,60,5.6,0.902,0.82,,,49.22,102370,1.7,30.71,36.74,47.94,57.98,66.85,63880,76410,99720,120590,139040,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,40,16.9,0.611,0.53,,,29.7,61780,3.4,21.76,24.34,29.48,33.77,38.31,45260,50620,61310,70240,79680,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,250,4.4,3.615,0.77,,,25.65,53340,1,17.42,21.16,23.81,29.02,35.59,36240,44020,49520,60350,74020,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,40,8.7,0.608,0.52,,,50.32,104670,1.8,34.6,41.02,48.88,60.51,63.77,71960,85330,101660,125860,132630,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,160,5.8,2.368,1.07,,,39.8,82780,1.4,24.65,28.96,37.8,47.19,61.66,51270,60230,78620,98160,128240,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,40,19.9,0.564,0.63,,,40.1,83400,2.9,24.89,30.63,39.03,48,50.67,51770,63710,81190,99830,105400,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,330,2.4,4.74,0.46,,,47.4,98590,0.9,28.95,36.14,48.16,59.84,65.1,60220,75170,100170,124480,135410,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,40,5.6,0.618,0.47,,,38.72,80530,1.3,20.34,28.95,37.47,47.32,61,42300,60220,77940,98420,126880,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,60,6.9,0.858,1.43,,,29.18,60690,2.3,19.63,21.21,27.96,36.61,39.68,40830,44120,58160,76160,82540,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,100,8.6,1.415,0.5,,,37.63,78270,2.5,20.19,26.1,34.83,44.89,62.1,41990,54280,72450,93370,129160,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,100,3.7,1.422,2,,,37.84,78710,0.9,25.7,30.21,35.7,40.61,55.56,53460,62850,74260,84470,115560,,
48140,"Wausau, WI",4,WI,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,50,8.6,0.712,0.66,,,50.03,104060,1.2,38.29,43.91,47.58,61.29,62.81,79630,91320,98960,127490,130640,,
48260,"Weirton-Steubenville, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,310,9.4,8.504,0.25,,,34.39,71530,2.1,18.78,23.25,31.13,39.9,52.52,39060,48350,64740,82990,109240,,
48260,"Weirton-Steubenville, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,60,11,1.575,0.33,,,24.1,50130,1.6,13.81,18.93,22.7,28.89,31.8,28720,39380,47210,60090,66140,,
48260,"Weirton-Steubenville, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,12.6,1.88,0.85,,,32.98,68600,6.5,20.6,24.43,30.26,38.43,47.65,42840,50810,62930,79940,99120,,
48260,"Weirton-Steubenville, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,40,10.6,1.12,0.4,,,39.27,81690,9.5,20.82,29.25,34.99,47.8,62.93,43310,60840,72790,99420,130900,,
48300,"Wenatchee, WA",4,WA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,620,5,12.951,0.38,,,42.04,87440,9.1,21.58,29.18,38.79,51.28,65.31,44890,60700,80690,106660,135850,,
48300,"Wenatchee, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,40,16.4,0.883,0.26,,,47.15,98080,15.2,30.81,35.94,44.54,61.19,61.62,64090,74760,92630,127280,128170,,
48300,"Wenatchee, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,120,33.9,2.587,0.55,,,27.84,57910,8.7,17.05,21.52,26.34,33.82,38.58,35460,44770,54780,70350,80250,,
48300,"Wenatchee, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,90,4.9,1.81,0.82,,,43.63,90750,2,31.11,35.38,42.26,48.34,60.84,64710,73590,87890,100540,126540,,
48300,"Wenatchee, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,140,16.3,2.967,0.29,,,56.02,116520,4.6,30.25,44.24,57.97,67.29,79.17,62930,92020,120570,139960,164680,,
48300,"Wenatchee, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,50,15.6,1.018,0.36,,,36.93,76820,11.7,18.41,25.57,30.56,41.29,62.13,38290,53180,63570,85890,129230,,
48540,"Wheeling, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,450,4.2,7.733,0.23,,,33.42,69520,2.4,18.09,23.29,30.06,40.96,50.14,37620,48440,62530,85210,104280,,
48540,"Wheeling, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,10.7,0.866,0.76,,,30.22,62850,8.8,16.83,19.08,25,42.26,49.29,35010,39680,52010,87890,102520,,
48540,"Wheeling, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,130,4.3,2.173,0.46,,,27.16,56500,3.4,13.59,19.52,25.98,32.65,46.87,28270,40610,54040,67910,97490,,
48540,"Wheeling, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,80,14.3,1.39,0.63,,,39.78,82730,2.6,23.1,28.85,36.24,46.13,60.05,48050,60000,75380,95940,124910,,
48540,"Wheeling, WV-OH",4,WV,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,40,9.9,0.76,0.27,,,31.4,65300,3.5,16.69,23.55,29.49,38.35,51.13,34720,48970,61350,79770,106350,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,6890,3.4,23.253,0.69,,,40.48,84190,1.4,20.69,27.83,37.93,49.98,63.72,43040,57880,78890,103950,132540,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,910,8.2,3.071,0.9,,,40.07,83340,1.5,25.63,30.45,37.38,47.78,58.84,53300,63330,77740,99390,122390,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,210,16.5,0.725,0.66,,,45.4,94430,3.3,26.56,35.69,46.53,52.41,63.53,55240,74240,96780,109010,132130,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,1690,11.8,5.708,1.21,,,27.25,56680,6.4,17.18,20.51,24.27,31.79,44.35,35740,42650,50480,66130,92240,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,430,5,1.463,1.24,,,46.08,95850,2.4,25.34,31.39,41.58,56.91,75.14,52710,65290,86480,118370,156280,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,80,27.6,0.284,0.52,,,41.97,87300,8,24.44,31.5,42.71,51.4,60.24,50830,65510,88830,106900,125300,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,710,24.9,2.404,1.09,,,40.6,84450,6.8,26.38,30.68,38.51,48.96,59.21,54870,63820,80090,101830,123170,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,100,42.8,0.347,0.39,,,33.61,69910,12.6,19.29,19.29,29.56,38.1,68.98,40120,40120,61490,79240,143470,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,1900,6.3,6.428,0.62,,,50.87,105810,1.9,28.69,37.77,48.19,61.06,78.87,59680,78570,100230,127010,164060,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,200,7.6,0.689,0.52,,,38.25,79560,1.9,22.48,27.16,37.84,47.31,51.79,46760,56490,78710,98400,107730,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,100,17.4,0.34,0.57,,,32.53,67660,6,12.77,24.68,30.1,38.24,51.97,26560,51330,62600,79540,108090,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,**,**,**,**,,,31.52,65570,8.3,20.08,26.37,33.3,35.8,36.16,41770,54850,69260,74460,75210,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,180,8.1,0.608,0.22,,,43.25,89970,0.7,32.32,36.63,41.97,48.09,60.4,67230,76190,87300,100030,125630,,
48620,"Wichita, KS",4,KS,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,140,3,0.471,0.66,,,46.15,95990,1.4,32.6,39.74,41.6,51.34,62.8,67800,82650,86530,106780,130620,,
48660,"Wichita Falls, TX",4,TX,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,600,4.6,10.668,0.32,,,35.87,74600,4,18.48,24.41,34.2,43.39,53.59,38440,50770,71140,90260,111460,,
48660,"Wichita Falls, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,60,8.7,1.03,0.3,,,37.88,78790,6.3,23.9,30.79,37.27,47.04,51.51,49720,64030,77520,97840,107140,,
48660,"Wichita Falls, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,30,6.7,0.606,0.53,,,28.48,59240,3.1,20.45,22.79,25.57,34.41,40.09,42540,47410,53180,71570,83380,,
48660,"Wichita Falls, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,140,10.4,2.543,0.54,,,23.66,49200,1.6,13.36,18.14,23.38,28.11,34.2,27780,37720,48630,58460,71140,,
48660,"Wichita Falls, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,7,1.211,0.55,,,36.6,76130,2.6,26.85,28.99,34.74,41.36,50.77,55850,60300,72260,86020,105600,,
48660,"Wichita Falls, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,100,14.3,1.722,0.17,,,48.33,100520,2.6,28.29,38.35,49.78,52.2,71.97,58850,79770,103530,108580,149690,,
48660,"Wichita Falls, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,80,8.8,1.476,0.52,,,39.88,82940,8,21.51,34.35,38.19,44.51,60.28,44730,71440,79440,92580,125390,,
48700,"Williamsport, PA",4,PA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,520,3.3,10.788,0.32,,,35.97,74810,1.2,19.88,25.72,33.59,44.86,56.24,41340,53500,69860,93310,116970,,
48700,"Williamsport, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,50,14.1,1.008,0.3,,,37.65,78300,3,26.9,29.73,36.58,42.71,56.71,55960,61830,76080,88840,117950,,
48700,"Williamsport, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,150,5.8,3.096,0.66,,,26.06,54200,1.5,16.55,19.88,24.16,29.38,37.15,34420,41340,50240,61100,77270,,
48700,"Williamsport, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,60,16,1.263,0.57,,,36.05,74990,3.8,25.37,29.71,33.59,44.39,48.65,52770,61790,69860,92320,101180,,
48700,"Williamsport, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,70,8.5,1.478,0.14,,,48.64,101170,2.6,28.52,36.1,46.44,56.88,72.73,59330,75080,96600,118320,151280,,
48700,"Williamsport, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,60,6.9,1.197,0.43,,,39.25,81650,1.8,24.74,30.2,37.23,46,52.87,51450,62820,77440,95680,109980,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,3260,1.5,23.805,0.7,,,42.53,88460,3,21.1,27.46,39.23,54.94,68.07,43880,57120,81590,114280,141580,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,360,5.2,2.611,0.76,,,42.16,87700,5.6,23.98,28.59,39.88,54.94,60.99,49880,59460,82950,114280,126860,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,80,10.9,0.565,0.51,,,54.4,113140,2,31.15,43.19,55.11,62.31,72.55,64790,89830,114630,129610,150900,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,80,12.2,0.606,0.53,,,33.63,69940,10.5,19.36,24.23,29.63,40.88,57.22,40260,50400,61620,85020,119020,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,610,14.7,4.485,0.95,,,25.96,54000,3.8,16.8,21.2,24.81,30.1,35.89,34950,44100,51610,62600,74650,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,80,13.1,0.589,0.5,,,54.51,113380,2.1,33.02,38.39,48.3,66.59,82.51,68680,79850,100460,138510,171620,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,60,9.4,0.404,0.96,,,60.02,124830,10.6,36.05,38.4,62.4,74.35,78.78,74980,79880,129790,154640,163850,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,240,11.7,1.748,0.79,,,39.92,83020,3.1,24.77,30.77,37.24,46.59,56.81,51520,64010,77460,96910,118160,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,70,15.7,0.491,0.55,,,51.25,106590,3.3,28.98,37.29,51.52,61.99,73,60280,77560,107150,128940,151830,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,960,5,7.002,0.67,,,53.12,110490,1.3,32.57,39.52,49.85,61.83,77.99,67750,82190,103680,128600,162220,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,130,9.1,0.982,0.74,,,37.09,77140,2.8,25.2,27.28,32.77,44.97,52.33,52420,56740,68160,93540,108850,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,150,19.3,1.112,1.86,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,**,**,**,**,,,36.21,75320,3.3,23.37,28.31,31.48,40.89,61.38,48600,58880,65480,85060,127670,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,130,9.4,0.984,0.35,,,38.54,80170,2.3,15.95,20.25,34.23,49.53,62.39,33180,42110,71190,103020,129770,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,60,7.2,0.461,2.22,,,54.49,113330,2.8,35.86,41.71,60.43,60.43,69.7,74590,86750,125700,125700,144980,,
48900,"Wilmington, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,100,11,0.766,0.71,,,53.89,112100,2,30.68,41.51,57.29,60.96,70.23,63820,86340,119160,126800,146070,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1460,2.3,22.905,0.68,,,44.7,92980,1,23.41,30.96,45.65,55.49,64.13,48690,64390,94950,115430,133390,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,240,5.5,3.721,1.09,,,44.43,92410,2,29.24,37.48,46.48,50.71,57.58,60810,77960,96680,105480,119760,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,90,5.6,1.437,1.3,,,52.83,109890,1.3,31.4,40.11,53.2,58.7,77.43,65310,83440,110650,122090,161040,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,4.7,0.71,0.62,,,33.67,70040,1.5,19.55,24.05,31.31,38.7,47.25,40660,50020,65120,80500,98280,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,200,4.7,3.095,0.66,,,26.44,54990,1,16.62,21.61,26.67,30.88,35.67,34560,44940,55470,64230,74190,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,70,10.4,1.143,0.97,,,52.84,109910,2,37.27,44.43,52.1,59.61,73.04,77510,92400,108360,123980,151930,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,130,4.7,1.964,0.89,,,42.16,87700,2.7,25.21,30.96,40.43,49.63,62.42,52430,64390,84100,103230,129830,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,290,5.1,4.623,0.45,,,53.03,110300,1.6,29.46,43.76,48.25,59.27,76.73,61290,91020,100360,123280,159590,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,190,1.5,2.922,1.04,,,51.42,106960,0.6,32.76,43.23,50.38,59.91,66.76,68140,89920,104790,124610,138860,,
49020,"Winchester, VA-WV",4,VA,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,50,1.9,0.785,1.1,,,35.83,74520,1.7,23.06,26.12,35.13,48.48,48.48,47960,54330,73080,100830,100830,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,6010,3.1,22.487,0.66,,,46.53,96790,1,22.91,31.13,45.88,59.72,70.02,47660,64750,95430,124210,145650,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,870,3.6,3.269,0.96,,,46.37,96450,1.3,28.63,36.95,45.78,53.38,64.1,59550,76850,95230,111040,133320,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,320,10.8,1.201,1.09,,,55.96,116390,1,33.92,41.09,55.81,66.65,81.7,70550,85460,116080,138630,169940,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,270,30.4,1.008,0.88,,,42.16,87700,14.8,21.9,29.37,40.5,57.88,57.88,45550,61090,84250,120390,120390,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,860,4.5,3.233,0.69,,,26.98,56110,1.1,16.1,19.75,24.28,30.7,37.64,33490,41080,50500,63860,78280,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,220,4.8,0.817,0.69,,,53.41,111080,1.3,35.58,42.85,51.88,63.46,72.24,74000,89130,107910,132000,150250,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,100,7.2,0.36,0.66,,,45.77,95210,1.7,26.74,33.99,47.24,59.37,64.05,55620,70700,98270,123490,133220,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,130,11.6,0.489,1.16,,,54.27,112890,7,38.5,38.6,54.34,64.27,74.78,80080,80280,113030,133670,155550,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,440,5.2,1.66,0.75,,,42.13,87640,2.1,24.18,30.75,39.57,49.41,65.86,50290,63960,82300,102780,136980,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,180,7.1,0.681,0.76,,,48.29,100440,2.5,26.58,37.32,48.88,53.63,72.61,55280,77620,101660,111540,151030,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,1550,6.9,5.782,0.56,,,56.39,117290,1.3,33.82,45.22,56.97,64.42,78.38,70350,94060,118500,133990,163020,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,200,7.6,0.737,0.56,,,41.75,86840,1.9,24.07,31.34,40.35,48.99,59.97,50060,65180,83930,101910,124730,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,130,8,0.473,0.79,,,30.46,63350,5.3,12.41,12.41,25.48,39.76,51.92,25810,25810,52990,82690,107990,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,100,14.3,0.378,0.57,,,34.24,71230,7.3,19.78,22.87,29.87,40.51,52.44,41150,47580,62130,84260,109070,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,270,6.8,0.999,0.35,,,45.42,94480,1.7,22.32,32.65,43.6,57.69,66.22,46430,67910,90680,120000,137740,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,30,9.5,0.129,0.18,,,36.67,76280,12.2,27.86,27.86,30.97,40.98,59.3,57950,57950,64420,85250,123340,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,70,6.2,0.253,1.21,,,51.05,106190,1.6,17.91,40.83,51.85,69.24,69.57,37250,84930,107840,144020,144710,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,210,5.6,0.796,0.74,,,51.89,107930,1.4,30.06,40.31,49.81,62.49,70.48,62520,83830,103600,129980,146590,,
49420,"Yakima, WA",4,WA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,860,2.2,9.004,0.27,,,38.97,81060,1.2,22.25,27.67,35.76,47.37,59.24,46280,57550,74380,98530,123210,,
49420,"Yakima, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,60,11.1,0.622,0.18,,,45.41,94450,3.1,31.04,38.67,44.19,52.62,58.84,64570,80420,91920,109450,122390,,
49420,"Yakima, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,4.9,0.472,0.41,,,37.66,78340,1.2,30.61,31.68,37.78,39.39,48.16,63670,65900,78580,81930,100170,,
49420,"Yakima, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,290,4.9,3.034,0.64,,,29.42,61190,1,18.89,22.22,28.54,33.71,42.33,39280,46220,59350,70120,88040,,
49420,"Yakima, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,110,3.8,1.112,0.5,,,41.3,85900,1.3,31.91,33.29,40.38,47.12,54.83,66370,69240,83980,98010,114050,,
49420,"Yakima, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,110,11.1,1.125,0.11,,,56.62,117760,2.3,29.63,43.73,56.22,69.07,80.18,61640,90950,116930,143660,166770,,
49420,"Yakima, WA",4,WA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,110,14.5,1.163,0.41,,,38.56,80190,3.1,23.82,25.58,31.24,41.65,67.91,49550,53200,64980,86640,141250,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2610,2,14.667,0.43,,,41.51,86330,1.3,21.97,28.5,39.21,51.44,62.71,45700,59270,81550,106990,130430,,
49620,"York-Hanover, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,330,12.2,1.864,0.55,,,41.98,87320,2.9,24.39,31.43,39.41,49.61,59.88,50720,65360,81970,103180,124550,,
